txId,class
42667287,2
43019166,1
43024077,2
43134362,2
36664529,2
41225768,2
68707415,2
43432162,2
43432555,2
64907102,2
68530121,2
68463373,1
68463389,2
42667116,2
43074267,2
43074276,2
68450619,2
68450623,2
37338759,2
35767173,2
68606582,2
43109417,2
43347830,1
68706905,2
43525013,0
68164296,2
68458703,2
68448939,2
43493353,2
43046588,2
43050066,2
43102390,2
43383556,2
42994628,2
42994637,2
43504817,2
68389268,2
68467901,2
68800165,2
43068248,2
43068764,2
43389887,2
68608144,2
43007256,1
43333966,1
47081777,2
43049610,2
42675226,1
68464589,2
68613780,2
68658727,2
43551183,2
42972343,2
43994642,2
68340929,2
43196064,2
36664841,2
43009996,1
68380018,1
68593070,2
42984913,2
41617829,2
40694214,1
43113050,2
43113054,2
49419953,2
32457686,2
23930691,2
42656309,2
68624235,2
43358245,1
68450523,2
64907075,2
35768667,2
43134376,1
36687100,2
43064426,2
43079789,1
43054933,2
43055163,2
18440375,2
16944716,2
36664834,2
68709383,2
43178617,2
43469958,1
43002732,2
68461847,2
43322460,1
37643280,2
35768273,2
42997432,2
42997439,2
68462356,2
26788642,2
68531505,2
43113818,2
42758802,2
43066199,2
68383827,2
68383834,2
37918351,2
68457303,2
37324203,2
68458232,2
68614546,1
43059693,2
43059701,2
43470785,1
41160348,2
43423526,2
43397210,2
68588784,2
47670336,2
43411330,2
43415036,2
47077135,2
43480376,2
34181624,2
43107972,2
43108001,2
43108646,2
43347435,2
43347428,2
68588734,2
43058367,2
43165441,2
43411799,2
43495041,1
42630623,2
68607048,2
68607052,2
68800327,1
35769977,2
43328053,2
43381935,2
43392872,2
1411949,2
43328037,2
68588833,2
68588836,2
43066212,2
43066215,2
43138923,2
36664542,2
68802996,2
68608494,2
43093396,2
43095325,2
68707646,2
65003965,2
43427769,2
36003866,2
43095229,2
43151739,1
43505563,2
35148915,2
13162425,2
68800068,2
68380562,2
42979058,2
42979061,2
34335012,2
68813706,2
35304392,2
11178102,2
68810859,1
68457335,2
43816549,2
68589295,2
43470823,2
64662960,2
68456955,2
43374292,2
43374598,2
43000897,2
43315996,2
43315988,2
42999500,2
42999507,2
43463661,2
68443332,2
44233775,2
47145588,2
43148969,1
43410304,1
36787934,2
43031558,1
41427378,2
68467943,2
68457345,2
10369465,2
42970482,2
42697187,2
35469528,2
43478761,2
43478753,2
68458116,2
68458123,2
68464735,2
43373870,2
43373879,2
43066222,2
43066232,2
68631461,1
47605826,2
42662341,2
43077918,1
43348572,1
43348579,2
48279328,2
42652529,2
42652416,2
43077897,2
47010585,2
35396164,2
68709146,1
68699845,2
33579713,2
39923632,2
42758764,2
42765917,2
68459034,2
36683588,2
43445205,1
42985422,2
42985541,2
42650255,2
43394722,2
42993281,2
42993609,2
42651758,2
42670162,1
64463159,2
36664540,2
43362482,1
43383082,2
42973946,2
42973948,2
43102384,2
42646076,2
68460919,2
68462176,1
42671149,2
49972790,2
42971746,2
41214310,2
68614380,2
36664821,2
42624333,2
42624587,2
31963221,2
41776332,2
43001646,2
42662327,2
42626028,2
47516951,2
43463653,1
43463650,1
43318010,2
43320577,2
43347811,2
68448092,2
43371630,2
68608058,2
68608072,2
43134065,1
43056990,2
47030520,2
43065776,2
68780726,2
42625962,1
68632292,2
39923371,2
42995214,2
68451915,1
41446011,2
37323470,1
68449179,2
45109232,2
68444756,2
37544100,2
43497311,1
42644033,2
49809805,2
68530265,2
68530268,2
68460849,2
43067092,2
43067096,2
43143148,1
43143146,1
43068101,2
43327214,1
43327212,2
40420455,2
43052584,2
43196050,2
68532772,2
43069442,2
43069444,2
48814780,2
43054860,2
43055168,2
68450301,2
42644957,2
43519072,2
68608322,2
42963628,2
42963635,2
35946281,1
42732328,1
48183285,2
7496070,2
42627164,2
68811128,1
34427839,2
68803888,1
68803901,2
43401219,2
43134354,2
42667290,2
50196023,2
68458547,2
47143386,2
68798958,2
43009621,2
43134240,1
68443160,2
68013391,2
42672864,1
47274759,2
42666336,2
42666326,2
43954222,2
68532707,2
43374236,2
43374233,2
42674489,2
42745609,2
68530524,2
41449461,2
43627127,2
42627169,2
42625032,2
43448263,2
68608236,2
43065082,2
42765232,2
37368610,2
42659662,2
43120024,2
68715953,2
43392431,2
43123637,2
24183320,2
42758123,1
43196102,2
38167785,2
42997445,2
36666414,2
47089648,2
49420386,2
68607997,2
40421225,2
40448012,2
42628534,2
34433270,2
43523712,2
68626697,2
68626700,2
42644036,2
50069640,2
43135769,2
68443305,2
68444089,2
43077883,1
36951030,2
36664792,2
42666337,2
68464640,2
42978947,2
42978952,2
43036775,2
68711233,2
40403249,2
43065463,2
43065470,2
42979665,2
42979683,2
68709600,2
42966356,2
43319610,2
42983045,2
42983051,2
43162352,2
10822253,2
43189367,2
37918389,2
43349614,2
43518253,2
43520535,2
43113035,2
36081318,2
43366571,2
43367709,2
48552813,2
42659672,2
58637740,2
68380791,2
68456770,2
68246509,2
43322908,1
43496563,2
46786285,2
68380168,2
13091685,1
49409612,2
35222896,2
42683344,2
68443444,2
42987694,2
42988132,2
43336945,2
43579178,1
43026120,2
42662353,2
43457375,2
68460798,2
68460801,2
36593677,2
68589163,2
42767595,2
43849088,1
43076321,2
43110247,2
43110260,2
41427399,2
68588497,2
43004638,2
41113432,2
43052341,2
68799184,2
45679276,2
43095294,2
68466572,2
43150698,1
42673426,1
39821670,2
34514352,2
38710201,2
68450484,2
43377720,2
41237346,2
43135170,2
43072974,2
43516074,2
48286179,2
68450355,2
43434984,2
42737227,2
42662340,2
47092830,2
68532761,2
42748142,2
43478760,1
42661987,2
68442952,2
34179114,2
42996672,2
34618017,2
43822534,2
43114952,2
43114956,2
62341877,2
42733830,2
68383878,1
68443635,2
68613910,2
68466201,1
68466203,2
68380502,2
42767873,2
43056130,1
68780949,2
68380518,2
43106470,2
43111414,2
68588729,2
37431073,2
43143614,1
43074242,2
43122438,2
68445478,2
43323620,1
43515668,1
34181597,2
42972816,2
42672892,1
68709417,1
56710912,2
68699748,2
37918358,2
36511198,2
43420498,2
43420506,2
14798828,2
68456006,2
41173399,2
43151919,2
42970451,2
68703028,1
17970307,2
68449121,2
68449907,2
34181643,2
34181640,2
68612790,2
68443516,2
56711354,2
43325762,2
43133301,2
43133297,2
42990550,2
42758804,2
68449712,2
68617026,2
68617199,2
68464428,1
68629347,1
36852184,2
42765230,2
47247347,1
68780601,2
68814630,2
42984326,2
42984334,2
43477560,1
35224384,2
43095280,2
43095271,2
42672867,2
47284018,2
43473541,2
42998365,2
42998369,2
35230950,2
43019131,1
43024404,2
43387921,2
42667298,2
40421193,2
68380794,2
68246508,2
41124234,2
43391869,2
49819216,2
34664047,2
67959766,2
42959542,1
68450462,2
68443513,2
45050868,2
37918394,2
37214319,2
42959566,2
43007101,2
42627205,2
43179173,2
42630616,2
43548462,2
65989674,2
39799712,2
43009632,1
43493913,1
43070019,2
68385049,2
37918356,2
43189960,2
43492915,1
68461918,2
43113695,2
68524892,2
42625956,2
43143161,1
42675202,1
42675208,2
68811545,1
68607980,2
68607987,2
43110214,2
43110226,2
42998907,2
42998912,2
43134091,1
43134089,1
42993211,2
42992036,2
43096707,2
43096731,2
68592743,2
42982105,2
42982112,2
66078106,2
24958434,2
56521435,2
42645186,2
42645412,2
41924472,2
47101544,2
43502961,1
43388039,2
42646688,2
42646693,2
68588687,2
68588690,2
43173276,2
43465536,2
43476890,1
43476897,2
36664830,2
68709574,2
58891816,2
43066219,2
43468123,2
43468133,2
34649314,2
43382579,2
47252613,2
37628115,2
68461960,2
68390129,2
42969584,2
68456802,2
68456803,2
35767598,2
68802678,1
54273843,2
68380520,2
68380522,2
68713082,2
68460658,2
68614111,2
43366582,2
42662331,2
710390,2
43113030,2
42732319,1
42732331,2
42955295,2
68457973,2
42978023,2
42978025,2
68450628,2
68450630,2
42646322,2
68699760,2
49217976,2
42626828,2
40655507,1
43019176,1
68531047,2
47605824,1
49469694,2
42626021,2
68700126,2
43007268,2
41427376,2
68524880,2
68588680,2
42977535,2
37214317,2
316862,2
49963823,2
43653710,2
68608049,2
68608051,2
43137668,2
43102864,2
36595285,1
64258356,2
43368066,2
38554850,2
37972957,2
68530517,2
42644954,2
43431734,2
43432058,2
42673412,1
37717593,2
43160451,2
43123720,2
14853245,2
47017233,2
43103026,2
34664049,2
43117492,2
43117096,2
68445923,2
68589103,2
43095258,2
27830423,2
39500551,2
42978935,2
42978940,2
42670851,2
42670318,2
43492902,2
43492899,1
42971775,2
37338758,2
35688036,2
42702508,2
43000047,1
43104861,2
43105140,2
68467246,2
68464606,2
68636072,2
68450638,2
10690281,2
43043383,2
43495807,2
43376878,2
43377708,2
34651900,2
43128672,2
43143609,1
68464636,2
43097991,2
43098015,2
43188540,2
68801197,2
52129110,2
36082407,2
42737221,2
47139239,2
42657891,2
68458408,2
42996241,2
43187265,2
43064438,2
42998345,2
42998346,2
47254001,1
68799803,2
43073077,2
43073082,2
43021595,2
42673765,1
35147814,2
37182419,2
43460506,2
43423556,2
43002763,2
43002761,2
40461900,2
43190390,2
42651285,2
42655423,2
39650652,2
68458619,2
68458626,2
43493109,2
42656329,2
68458560,2
43520664,1
41427381,2
41848386,2
68588888,2
43113008,2
43171539,2
68463040,1
43188392,2
68466250,2
68466257,2
37177154,2
43342135,2
43391865,2
68797234,2
68708550,2
43132515,2
43132509,2
36721103,2
68436924,2
29492371,2
42667295,2
36664788,2
43049825,1
43049830,2
43353283,1
43496569,2
68713004,1
42959046,2
68608184,2
68608187,2
39923378,2
68448544,2
68799784,2
43390127,2
68704230,2
68450363,2
68450365,2
68442979,2
10919484,2
40678520,2
36718026,2
43115940,2
68612730,2
55928676,2
41316938,2
32503106,2
34612330,2
43004059,2
48274200,2
43466420,1
68698914,2
68492012,2
68698893,2
766177,2
34252527,2
42986799,2
42987094,2
42978501,2
42978508,2
43060305,2
43104836,2
68529904,1
43040215,1
42632802,2
41171019,2
42678234,2
36621963,2
42626430,2
68713179,2
34851913,2
43545312,2
37918381,2
42972351,2
46931673,2
68699842,2
68379462,2
43388421,1
68626774,2
68626785,2
42657892,2
43520557,2
43653413,2
68588822,2
68588810,2
68593953,2
11186425,2
68445938,2
48275483,2
42998916,2
43115350,2
31743785,2
42986403,2
42986419,2
43481491,2
42630648,1
68384241,2
42683334,2
42688882,2
42998082,2
43348535,2
43348530,1
68532447,2
43134210,2
68385510,2
36891089,2
43008464,2
43334629,2
43025707,2
68607991,2
37918352,2
43408950,2
58019587,2
42997418,2
51552135,2
43135790,2
43627111,2
43145139,1
43145436,2
68702520,1
42993270,2
43480916,2
42646712,2
68703500,2
68606688,2
68606693,2
42658518,2
42981391,2
68451449,1
68452192,2
43099226,2
43000859,2
43358865,2
43375944,2
43411307,2
43413782,2
68626793,2
42714491,2
68703505,2
68704528,2
68443300,2
68524876,2
21172873,2
42625997,2
42625982,1
68709746,2
68709750,2
68030190,2
68464532,2
68452556,2
49944075,2
43140844,2
43183639,2
43065752,2
40692766,2
35651550,2
43492896,2
43492893,1
68390993,2
8901323,2
43104794,2
43456131,1
68532395,1
68466262,2
68699382,2
37825119,2
68381611,1
68381616,2
43006688,2
63156886,2
43131839,2
43131842,2
43066948,2
43066953,2
43342767,1
52128522,1
43327208,0
42967611,2
39789871,1
43039622,1
43039625,2
43111944,2
43102871,2
43151700,1
68380950,2
43356069,2
42672937,2
43468139,2
68379083,2
43151037,1
47196352,2
42994624,2
41171013,2
57436806,2
42656306,1
42656301,2
38804010,2
40420388,2
37918391,2
43399827,2
43411159,2
43068773,2
43068787,2
42654290,2
43122852,2
56984257,2
42985559,2
42985569,2
43060339,2
68467741,2
68467750,2
42987113,2
47515964,2
37475304,2
68703023,1
68467689,2
68588826,2
68588830,2
68797268,2
68462430,2
46960335,2
68447084,2
68800173,1
43475591,1
43151873,1
27298349,2
43361227,2
43361223,2
36664822,2
43470807,2
43470809,2
43460043,1
42628573,2
63244871,2
43135754,2
43151707,1
43650362,1
43431670,2
68608435,2
48285113,2
68592495,2
43495051,1
68466424,1
43014787,2
43520231,2
43191386,2
42959478,2
66518825,2
50296189,2
43051612,2
68449910,2
43378048,2
43378053,2
68459121,2
35666981,2
43506294,2
68781656,2
68391342,2
68460512,2
35778985,2
68802829,2
43494055,2
43055516,2
43055513,2
68699717,2
68699720,2
68450763,1
42639025,1
68127634,2
42640043,2
68802682,1
42671120,1
68462262,2
43162377,2
43134102,1
43368099,2
43368094,2
68530126,2
68530196,2
64658847,2
42662342,2
43165874,2
68459067,2
43063617,2
4531698,2
43431644,2
42624407,2
68385145,1
41449454,2
68530282,2
68631624,2
43378060,2
43378068,2
68463183,2
67530014,2
68617820,2
43135181,2
68632297,2
42746101,2
68531248,2
42733045,1
37921616,2
41326763,2
43468345,2
43449548,1
43025701,2
43391878,2
37214824,2
43108713,2
43131038,2
47285871,2
42638125,2
40676741,2
43069984,2
68705149,2
41228361,2
43493903,2
43134103,1
42668069,2
22543087,2
68624627,2
43411317,2
43432615,2
43433040,2
41449458,2
43072634,2
68456763,2
47265208,2
68443322,2
68443456,2
43151321,1
68707489,2
45692830,2
43064846,2
43064852,2
47686987,2
42998153,2
42998157,2
43368060,2
43368070,2
46957219,1
68634280,2
42624320,2
42624311,2
42634553,2
42984340,2
43067097,2
42765610,1
43038056,1
43093381,2
43358242,2
68592699,2
10483535,2
37912240,1
42765924,2
42628561,2
43084766,2
42986392,2
68608226,2
43151061,1
63374136,2
68802708,1
42960772,1
29169643,2
37921690,2
68707507,2
43401225,2
68530902,2
68799737,1
68632017,2
43019106,2
47296093,2
43065807,2
43065820,2
42967032,2
43135315,2
43077901,1
68626770,2
68443007,2
68445637,2
43376679,2
68593223,2
49182207,2
42640766,2
68699578,2
68608502,2
42743954,2
42692379,2
37728334,1
68459506,2
43106116,2
43106122,2
49390120,2
31071197,2
68464658,1
43975691,2
41162086,2
39620022,2
37653124,2
7584280,2
10684884,2
68456030,2
43051609,2
68706862,2
45673960,2
68588768,2
68385090,2
65861570,2
42997458,2
42997463,2
48234540,1
42977980,2
43378094,1
43455641,1
43455680,2
43128679,2
43520975,2
43520985,2
68715384,2
68588951,2
42999496,2
42655419,2
43476457,1
43044575,2
43057714,2
27351559,2
62307017,2
46899915,1
68704532,2
42960573,2
42969898,2
42969908,2
68467707,2
68391546,2
68458014,2
68458018,2
12921999,2
46355689,2
68461535,2
40676739,2
68467490,2
68467652,2
68588876,2
68588882,2
68444001,2
43040433,2
43093027,2
43040210,1
42979052,2
42979055,2
42986786,2
42977051,2
42627147,0
43189689,2
43468575,2
68447231,2
66963001,2
68629289,2
43398690,2
43022815,1
43022812,2
43150425,2
43151042,1
43151050,2
42642610,2
42642605,2
43127487,2
42626055,2
68704487,2
68704491,2
42972863,2
43134284,1
68466324,2
42625057,2
42961904,2
1176536,2
13664264,2
43074288,2
43074401,2
43427873,2
43469935,1
43469942,2
34269720,2
58820550,2
68450520,2
43151887,2
60589656,2
38418909,2
62159840,2
39213691,2
43138903,2
43480913,2
64820559,2
56983507,2
43378072,2
40100430,2
42651275,2
42650511,2
64293604,2
68608258,2
68458831,2
63375421,2
43041618,2
43624374,2
43465546,2
43465540,2
42674487,1
43123514,2
68460734,2
42638128,2
43401229,2
43457819,2
43523939,2
43194300,2
43059711,2
68699784,2
43084778,2
43084774,2
68810837,1
35769232,2
43004635,2
48099322,2
68593031,2
43930788,2
43096698,2
68704816,2
68458790,2
68458798,2
67881432,2
42968714,2
42969059,2
36960955,2
50660492,2
68379846,2
68608196,2
68608200,2
68456556,2
68460808,2
36659485,2
66078102,2
68458338,2
43895022,2
43495015,2
42673484,2
43181280,2
42961785,2
43506291,2
68608348,2
41214305,2
43004639,2
68456035,2
43113751,2
68450369,2
68450373,2
53717637,2
42638131,2
68797112,2
47096519,2
17316771,2
43492895,2
41139821,2
66519023,2
43050278,2
43050289,2
42952366,2
53565541,2
53566111,2
68797096,2
68589101,2
43327209,2
37269441,1
43968967,1
68607995,2
68381387,1
68381395,2
68614421,2
34559995,2
34432933,2
68705153,2
43067089,2
42689752,2
43118114,2
68449576,2
68702655,1
68702660,2
43004050,2
43317326,2
36664842,2
43409357,2
43151920,2
43152325,2
43321491,2
43520180,2
43004044,0
43189706,2
68461938,2
68461946,2
68531208,2
68629355,2
68629362,2
40428923,2
43093353,2
43413364,2
42624325,2
68447077,2
68461465,2
68463447,2
36891722,2
68466373,2
43348515,1
43000163,1
43568754,1
32421488,2
68702364,1
47088810,2
43143332,2
43143339,2
42972382,2
34462621,2
25053931,2
68381727,2
68608761,2
35765624,2
43474499,1
43057716,2
43057728,2
43154806,2
68783989,2
48275497,2
43055204,2
46940622,1
68800383,2
43356059,2
47738860,2
42990154,2
42990162,2
43347416,2
68593228,2
68603467,2
42702888,2
42702899,2
55804495,2
43151671,1
43151680,2
42976502,2
42976508,2
43523327,2
42977048,2
43495005,2
43358847,2
51944293,2
42977383,2
68612693,2
42679735,2
43426184,2
43065539,2
43470821,2
43002111,2
43949890,2
42973975,2
39456665,2
43001666,2
43520997,2
43020084,1
42976497,2
43035655,2
43065757,2
43363130,2
43431324,2
43431623,2
43060278,2
43060286,2
35666989,2
68450175,2
42720320,2
44230885,2
42662329,2
43111401,2
43465524,2
68385756,2
42968711,2
43397211,2
42672902,1
43468606,1
43131888,2
68459985,2
43388399,2
43129282,2
68530679,2
42960571,1
42960565,1
43077892,1
42990570,2
42990733,2
68699579,2
68699584,2
68530379,2
43526771,2
39070771,2
42993628,2
25311990,2
42662318,2
43467637,2
43467386,2
43072609,2
43072614,2
31161058,2
43093456,1
42626811,2
42626807,2
68442990,2
42632403,2
5846746,2
43167085,2
36043212,2
43104630,2
42980124,2
42980725,2
42959421,2
43448278,2
43323516,1
43007143,0
43421651,2
43423191,2
43423201,2
43149343,2
35940078,2
43026539,1
68606945,1
43134100,1
43132622,2
43137472,2
43138425,2
68466717,2
67298352,1
43000157,1
43151669,2
68444696,2
68530908,2
68460782,2
68608189,2
47076693,2
37445172,2
43391867,2
43391864,2
43077577,2
43065478,2
42963143,2
68588788,2
43589980,2
36084589,2
48279331,2
35767596,2
68616313,2
68620251,2
42646719,2
43068134,2
68385096,1
48269720,2
43055518,2
47153336,2
43447850,2
42959524,1
68391797,2
68620260,2
36003855,2
43160799,2
43495031,1
43113024,2
49896832,2
43126451,2
68457296,2
26065661,2
43098727,2
43472898,2
30859396,2
43522382,2
43980996,2
68699237,2
43014604,2
11268097,2
42658508,2
43073405,2
42978980,2
42978994,2
42980741,2
43480928,2
43147729,1
34654428,2
36664827,2
68467648,2
42675025,2
42675020,1
42998117,2
43481499,1
42626822,2
68715194,2
43513250,2
65419829,2
42706675,2
68380549,2
42999542,2
42985545,2
68450446,2
43032695,1
43032694,2
43104016,2
32576651,2
68631908,2
43467337,2
68813731,2
43115346,2
68532380,2
68460814,2
57783844,2
42657890,2
43050068,2
43469988,1
43469995,2
43492870,2
43492868,1
51302125,2
68530261,2
43069438,2
43371348,2
68449073,2
43460451,2
68629448,2
68464513,1
42649873,2
43003165,2
68614340,2
44625047,2
43449240,2
41228362,2
43410920,2
43410812,2
68457262,2
68531662,2
68799773,2
43516098,2
68458010,2
43493434,2
68461542,2
43323509,1
40684960,2
43074226,2
43074235,2
43174798,2
43066209,2
52724358,1
42624329,2
43104600,2
43104616,2
68458876,2
42669683,1
42669679,1
33590474,2
42667296,2
42995209,2
68448196,2
68531845,2
68443043,1
42624369,1
68448961,2
43460374,2
39880458,2
43114943,2
43368056,2
68449769,2
68621103,1
42631476,2
42746743,2
42988412,2
42989100,2
68699738,2
68699739,2
43113012,2
43113016,2
43134304,1
43134310,2
68383845,1
25050254,2
37534130,2
43525228,0
68608288,2
42991392,2
43134259,1
68459096,2
43468667,2
42656349,2
49087689,1
68703621,2
68379113,2
68715378,2
37474612,1
68784121,2
42996853,2
42638129,2
14475092,2
43493401,2
68459972,2
68459978,2
41427389,2
43179078,2
68448966,2
54737451,2
43445818,1
43445812,1
42767869,2
42655430,2
43019172,1
43151363,1
43151370,2
42702497,2
63486938,2
68136288,2
42626775,2
42626774,2
43049839,2
39950467,2
42637881,1
42978943,2
43431291,2
36683589,2
36512968,1
68708578,2
43333976,1
42743288,2
68531325,2
68616309,2
37196574,2
40345908,2
36003841,2
43063112,2
43421628,2
22449107,2
43071900,2
43071907,2
37187798,2
68461413,2
68467718,2
43464829,1
52757107,2
43389884,2
68445031,2
68621618,1
68707485,2
43031579,2
43066246,2
43066254,2
68530638,2
68461910,2
43059699,2
68708743,2
68590452,2
42646699,2
42646703,2
43330210,2
42662336,2
22131967,2
42791742,2
42791729,2
68462414,2
68462422,2
68588817,2
68617116,2
68531143,2
68617178,1
68452157,1
36664785,2
43181258,2
43495034,1
43150700,1
68588866,2
68458916,2
49172829,2
68460978,2
41171020,2
43465491,2
41325486,2
45200767,2
35163998,2
68443394,2
39062262,2
43106133,2
43110789,2
40441466,2
43401217,2
35927062,2
35927060,2
43074223,2
43059018,2
42998089,2
42963624,2
49857431,2
22693725,2
43178065,2
68530560,2
35936183,2
47319777,2
68458810,2
42671117,1
43144614,2
37035351,2
42765236,1
33579378,2
42977042,2
43097273,2
43112211,2
43103015,2
68588840,2
68445780,2
43316699,2
37348214,2
42641928,2
42970478,2
42978018,2
43134335,1
43134342,2
43331441,2
43480382,2
43468597,1
43049416,1
29722822,2
42985549,2
68383847,2
42998162,2
43151048,1
40420422,2
42999491,2
43460472,1
37918355,2
8304600,2
68459942,2
43022850,2
41424461,1
41598895,2
43064855,2
43065037,2
41427397,2
68784119,2
43475293,1
68449104,2
35666965,2
42669540,2
42993640,2
42993647,2
42998920,2
42998924,2
68702751,2
10774904,2
43465530,2
68452035,2
66607044,2
68589491,2
35640544,2
42767863,2
68443126,2
68612807,2
68803585,1
38012832,2
42963619,2
68613900,2
42682352,2
42683322,2
68703510,2
68443508,2
43470956,2
31063683,2
43015861,1
43152341,1
36892268,2
36664828,2
47078285,2
68460224,2
68530809,2
42988141,2
42988403,2
37730757,2
43152895,2
43098801,2
43518543,2
43518322,2
43460367,2
68708778,2
43073523,2
42993666,2
42993672,2
42673429,2
43019093,1
43023869,2
12004583,2
68467910,2
68611179,2
43001015,2
42994644,2
43470002,1
35808292,2
52085296,2
68461740,2
49172826,1
43045163,2
43045157,2
43365151,2
43342138,2
43449459,2
21859529,2
42998903,2
34663152,2
43376482,2
43516056,2
68589263,2
43372324,2
43372327,2
43415059,2
43018721,2
37284442,2
55855324,2
57029588,2
68704535,2
43479898,1
43357139,2
43357133,2
13642721,2
43065474,2
43042809,2
43143976,2
68595329,2
68595333,2
68608015,2
68608262,2
43104750,2
41752194,2
38179374,2
43495043,2
43421657,2
43421668,2
43320583,2
43517929,2
43076328,2
43001651,2
68707652,2
43319880,2
35597520,2
47006061,2
43005270,2
43330203,2
43554179,1
68379345,2
42985582,2
42966285,2
68459019,2
68458844,2
67956576,1
68806432,2
49539701,2
68447497,2
42733208,2
41163879,2
43181268,2
44814137,2
68446434,2
31320973,2
43349044,1
68456790,2
36682153,2
58894855,2
68699551,2
43029310,1
38542493,2
43432588,2
43442903,2
68797586,2
43077922,1
48288343,2
68530311,2
42998131,2
42998137,2
42990421,2
43068110,2
42652168,2
68704233,2
43066241,2
68458658,2
68458662,2
43376687,2
43494085,2
43371633,2
43371639,2
43459618,1
43459633,2
17417652,2
43098753,2
42969887,2
43098741,2
68462449,1
59440062,2
37265224,2
41112916,2
47387591,2
65910480,1
68467682,2
68780979,1
43493346,1
43112196,2
43410508,2
68588760,2
68588764,2
43480966,1
43151674,2
43060869,2
43060870,2
43098748,2
43038049,1
43465545,2
68815537,2
42644971,2
43434176,2
68464352,2
61101880,2
43151733,1
42983588,2
35199590,2
43450833,2
43059715,2
43059719,2
42671446,1
58933309,1
68458948,2
49869972,2
43329905,2
43523275,2
40420425,2
47096541,2
42627184,2
68443149,2
43122810,2
43030858,1
35963512,2
68801011,2
68466330,2
50958665,2
42671970,2
42671979,2
40483426,2
42976516,2
68627177,2
43156122,2
68465360,2
43892416,2
65011508,2
14535486,2
64304711,2
68606565,2
43333437,2
68445648,2
43413366,2
43643602,2
43460123,2
43460131,2
43181552,2
42733124,2
42733115,1
17323715,2
43175132,2
43003660,2
49182212,2
68802680,2
43374275,2
43374283,2
42626835,2
43151068,2
42662345,2
47645632,2
68784042,2
68813725,2
43151627,1
43151639,2
68532393,2
36092564,2
42982166,2
42670859,2
68529782,2
43007137,2
53566161,1
42979605,2
43063090,2
47239497,2
43425370,2
43425375,2
42993917,2
43065764,2
42625020,2
42625015,2
68443447,2
42624964,2
68607835,2
68607841,2
47077124,2
43453660,2
43453658,2
42626433,2
43128661,1
43347419,2
43049435,2
43049603,2
43523317,2
68380505,2
68387476,2
43029833,2
64662964,2
68529908,2
42640753,2
43152890,2
42735563,2
43000198,1
40421269,1
43167937,2
43437692,2
43354777,1
68607507,2
37918383,2
68450007,2
68450021,2
68532694,2
42625059,2
43068099,2
68445621,2
57029591,2
43181532,2
68444091,2
59541036,2
43003094,2
25197095,2
68812770,2
43426189,2
68464357,2
68464359,2
43071851,2
43071873,2
68810957,1
46787351,2
43469516,2
43458236,1
43495018,1
43151046,2
39993617,1
68779157,2
42628971,2
42629848,2
68796542,2
42986139,2
42986378,2
68458649,2
49869971,2
37255470,2
52342775,2
68711340,2
42987134,2
68597450,2
43046574,2
47077141,1
46966425,2
68461515,2
68617058,2
64068593,2
43136954,2
68624951,2
42693046,2
29046564,2
43650038,1
68447266,2
68443821,2
68379352,2
40672173,2
68635005,2
48229920,2
43373607,2
43372322,1
43372320,2
42977521,2
42977525,2
68444115,2
68381722,2
42652172,2
68594079,2
38370389,2
23018658,2
50620034,2
68699806,2
43049837,2
37192081,2
43176842,2
43319865,2
43077189,2
43077192,2
43395885,2
47274495,2
43569003,2
38796598,2
68524867,2
42973935,2
43109404,2
42952353,2
42998919,2
42632254,2
43410501,2
43126447,2
43126455,2
68451843,1
43134351,2
43148845,2
43037993,1
68379457,2
42629859,2
50749652,2
43072636,2
31631921,1
43001655,2
43151630,1
68391025,2
66192701,2
43415063,2
68450676,2
68532628,2
42677422,2
43329887,2
42990405,2
42990414,2
183691,2
35773332,2
43660109,1
68800396,2
48288007,2
57702565,2
43480393,2
47113386,2
42625946,2
68783994,2
68459922,2
47146402,2
43013897,2
49216811,2
68607781,2
68607789,2
43154186,2
43029292,2
45870817,1
42669685,1
68461629,2
68380817,2
42675024,1
68464599,2
68702759,1
45684402,2
35783120,2
68461483,2
43069989,2
68712680,2
43408496,2
42969076,2
34181607,2
43070016,2
61283334,2
68703014,1
68592836,2
43038036,1
42961794,2
42984999,2
68699547,2
42628968,2
37555375,2
43433785,2
42659062,2
68688988,2
68530174,2
37194505,1
68803015,1
43378259,1
43188591,2
43168033,2
68458903,2
43134372,1
43134381,2
43004406,2
9622159,2
47319117,2
42977962,2
68458826,2
43105812,2
43032187,1
43493394,1
68450648,2
68450652,2
68701708,2
42982080,2
42982089,2
68380114,2
42628924,2
68448431,2
49000307,1
42626771,2
3891226,2
40075982,2
68443283,2
43068088,2
42717195,2
43472106,2
68612775,2
17542678,2
68780585,2
43459680,1
43460018,2
43431286,2
37019626,2
43520562,1
43325901,2
68448159,2
43191366,2
37240154,2
43003092,2
68608704,2
8513156,2
68448167,2
43494053,1
43065050,2
43065056,2
42971116,2
35770973,2
42672874,1
68385210,2
68608162,2
39321493,2
43392351,2
42745305,2
42671204,2
68449912,2
58933295,2
43362282,2
37964172,2
37283751,1
43481496,2
42697135,2
68444111,2
42662352,2
68712996,1
43112219,2
43112463,2
42625833,2
43111955,2
43325965,2
43468631,2
42649856,2
43151740,2
68608166,2
43449096,2
47559422,2
42737222,2
51213873,2
68705157,2
48269897,2
43523689,2
42673430,2
43065139,2
52118910,2
68524913,2
43518258,2
